"datestamp","pop.group","displ.num","arrive.to_mun.pcode","arrive.to_mun.name","arrive.to_pro.pcode","arrive.to_pro.name","depart.from_mun.pcode","depart.from_mun.name","depart.from_pro.pcode","depart.from_pro.name","pull.ImproveEconomy","pull.ImproveSecurity","push.WorseEconomy","push.WorseSecurity","pull.ProtectAssets","push.SocialCulturIssues","push.ForcedReturn","push.LackServices","push.Evacuation","push.Other","pull.AvailServices","pull.AccHumanitarian","pull.SocialCulturIssues","pull.InTransit","pull.NoOption","pull.Other"
2017-04-01,"idp",41.25,"LOB","Los Banos","BOH","Bohol","LOB","Los Banos","BOH","Bohol",1,2,0,2,NA,NA,NA,0,2,0,1,0,2,0,1,0
2017-04-01,"return",0,"LOB","Los Banos","BOH","Bohol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"idp",79.75,"LEY","Leyte","BOH","Bohol","LEY","Leyte","BOH","Bohol",2,0,1.5,0,NA,NA,NA,1,0,0,1,0,1,0,0,0.5
2017-04-01,"return",178.75,"LEY","Leyte","BOH","Bohol","KWT","Kawit","CAV","Cavite",1,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",68.75,"LEY","Leyte","BOH","Bohol","BAC","Bacong","CAV","Cavite",1,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"idp",0,"ALB","Albuera","BOH","Bohol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",0,"ALB","Albuera","BOH","Bohol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"idp",82.5,"TAL","Talibon","BOH","Bohol","DIN","Dinalupihan","SUN","Surigao",1,2,1,2,NA,NA,NA,2,0,0,1,1,0,0,0,0
2017-04-01,"idp",68.75,"TAL","Talibon","BOH","Bohol","FLB","Floridablanca","BOH","Bohol",2,1,1,1,NA,NA,NA,0,0,0,1,1,0,0,0,0
2017-04-01,"return",165,"TAL","Talibon","BOH","Bohol","MNL","Manila","NCR","Manila",2,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"idp",214.5,"FLB","Floridablanca","BOH","Bohol","FLB","Floridablanca","BOH","Bohol",2,1.5,1,1.5,NA,NA,NA,2,0,0,1.5,1,1,0,0,0
2017-04-01,"return",27.5,"FLB","Floridablanca","BOH","Bohol","abroad","abroad","abroad","abroad",1,2,1,0,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",55,"FLB","Floridablanca","BOH","Bohol","TAL","Talibon","BOH","Bohol",0.5,1,2,1,2,1.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",66,"FLB","Floridablanca","BOH","Bohol","FLB","Floridablanca","BOH","Bohol",1,1,2,0,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"idp",110,"ANG","Angono","BOH","Bohol","ANG","Angono","BOH","Bohol",2,1,1,0,NA,NA,NA,2,0,0,2,2,2,0,0,0
2017-04-01,"return",27.5,"ANG","Angono","BOH","Bohol","abroad","abroad","abroad","abroad",1,2,1,1,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",8.25,"ANG","Angono","BOH","Bohol","NAB","Nabulao Bay","ILI","Iloilo",1,2,1,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",13.75,"ANG","Angono","BOH","Bohol","ANG","Angono","BOH","Bohol",1,2,1,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"idp",0,"LTB","La Trinidad","CEB","Cebu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",165,"LTB","La Trinidad","CEB","Cebu","abroad","abroad","abroad","abroad",1,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",41.25,"LTB","La Trinidad","CEB","Cebu","SAY","Sayao","BTG","Batangas",0,1,2,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",3781.25,"LTB","La Trinidad","CEB","Cebu","LTB","La Trinidad","CEB","Cebu",1.5,2,0,0,1,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"idp",0,"BAY","Bay","CEB","Cebu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",68.75,"BAY","Bay","CEB","Cebu","BAY","Bay","CEB","Cebu",1,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",192.5,"BAY","Bay","CEB","Cebu","PAN","Panabo","DAV","Davao",1,2,1,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"idp",0,"PTR","Potrero","CEB","Cebu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",96.25,"PTR","Potrero","CEB","Cebu","abroad","abroad","abroad","abroad",0,2,0,0,1.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",605,"PTR","Potrero","CEB","Cebu","PTR","Potrero","CEB","Cebu",0,2,0.5,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"idp",0,"MAN","Mandaue","CEB","Cebu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",385,"MAN","Mandaue","CEB","Cebu","abroad","abroad","abroad","abroad",1,2,1,0,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"idp",0,"HIM","Himamaylan","CEB","Cebu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",123.75,"HIM","Himamaylan","CEB","Cebu","abroad","abroad","abroad","abroad",2,2,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"idp",0,"SMR","Semirara","CEB","Cebu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",178.75,"SMR","Semirara","CEB","Cebu","abroad","abroad","abroad","abroad",2,2,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",687.5,"SMR","Semirara","CEB","Cebu","SMR","Semirara","CEB","Cebu",2,2,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"idp",0,"IRN","Port Irene","CEB","Cebu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",198,"IRN","Port Irene","CEB","Cebu","abroad","abroad","abroad","abroad",1,2,0.5,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",412.5,"IRN","Port Irene","CEB","Cebu","IRN","Port Irene","CEB","Cebu",1,2,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"idp",0,"SSI","San Simon","CEB","Cebu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",137.5,"SSI","San Simon","CEB","Cebu","abroad","abroad","abroad","abroad",1,2,0.5,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",550,"SSI","San Simon","CEB","Cebu","SSI","San Simon","CEB","Cebu",1,2,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",110,"SSI","San Simon","CEB","Cebu","PAN","Panabo","DAV","Davao",2,2,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"idp",0,"TLD","Toledo","CEB","Cebu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",385,"TLD","Toledo","CEB","Cebu","abroad","abroad","abroad","abroad",1,2,1,0,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"idp",0,"PGA","Puerto Galera","CEB","Cebu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",55,"PGA","Puerto Galera","CEB","Cebu","abroad","abroad","abroad","abroad",1,2,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",96.25,"PGA","Puerto Galera","CEB","Cebu","PGA","Puerto Galera","CEB","Cebu",1,2,0.5,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"idp",0,"LUB","Lubao","CEB","Cebu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",376.75,"LUB","Lubao","CEB","Cebu","abroad","abroad","abroad","abroad",1,2,1,0,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",412.5,"LUB","Lubao","CEB","Cebu","LUB","Lubao","CEB","Cebu",1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"idp",0,"PGS","Pagsanjan","CEB","Cebu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",247.5,"PGS","Pagsanjan","CEB","Cebu","abroad","abroad","abroad","abroad",1,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",924,"PGS","Pagsanjan","CEB","Cebu","PGS","Pagsanjan","CEB","Cebu",1,2,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"idp",0,"POR","Porac","CEB","Cebu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",137.5,"POR","Porac","CEB","Cebu","abroad","abroad","abroad","abroad",1.5,1.5,1.5,0,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",137.5,"POR","Porac","CEB","Cebu","POR","Porac","CEB","Cebu",1,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"idp",0,"MLB","Maluso","CEB","Cebu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",368.5,"MLB","Maluso","CEB","Cebu","abroad","abroad","abroad","abroad",0,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",275,"MLB","Maluso","CEB","Cebu","PAN","Panabo","DAV","Davao",0,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"idp",0,"SOR","Sorsogon","CEB","Cebu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",151.25,"SOR","Sorsogon","CEB","Cebu","abroad","abroad","abroad","abroad",2,1,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",22,"SOR","Sorsogon","CEB","Cebu","SOR","Sorsogon","CEB","Cebu",2,2,1,0,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"idp",0,"TAS","Tayabas","CEB","Cebu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",165,"TAS","Tayabas","CEB","Cebu","abroad","abroad","abroad","abroad",2,2,0,0,1.5,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",343.75,"TAS","Tayabas","CEB","Cebu","PGS","Pagsanjan","CEB","Cebu",2,2,0,0,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",96.25,"TAS","Tayabas","CEB","Cebu","TAS","Tayabas","CEB","Cebu",2,2,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"idp",0,"TLG","Tolong","CEB","Cebu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",68.75,"TLG","Tolong","CEB","Cebu","abroad","abroad","abroad","abroad",1.5,2,0.5,0,1.5,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",508.75,"TLG","Tolong","CEB","Cebu","TLG","Tolong","CEB","Cebu",2,2,1,0,1.5,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"idp",0,"PAN","Panabo","DAV","Davao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",0,"PAN","Panabo","DAV","Davao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"idp",0,"CDO","Cardona","DAV","Davao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",110,"CDO","Cardona","DAV","Davao","CDO","Cardona","DAV","Davao",0,2,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"idp",0,"OTP","Antipolo","DAV","Davao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",137.5,"OTP","Antipolo","DAV","Davao","PAN","Panabo","DAV","Davao",1,2,1,0,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"idp",0,"OZC","Ozamis","DAV","Davao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",0,"OZC","Ozamis","DAV","Davao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"idp",0,"GAP","Gapan","DAV","Davao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",41.25,"GAP","Gapan","DAV","Davao","OZC","Ozamis","DAV","Davao",0,2,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"idp",0,"TBU","Tagabuli","DAV","Davao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",0,"TBU","Tagabuli","DAV","Davao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"idp",0,"TIW","Tiwi","DAV","Davao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",0,"TIW","Tiwi","DAV","Davao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"idp",0,"CAV","Cavinti","DAV","Davao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",0,"CAV","Cavinti","DAV","Davao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"idp",0,"SAE","San Antonio Este","DAV","Davao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",0,"SAE","San Antonio Este","DAV","Davao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"idp",0,"SPO","San Pedro","DAV","Davao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",0,"SPO","San Pedro","DAV","Davao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"idp",0,"MLL","Malalag","DAV","Davao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",165,"MLL","Malalag","DAV","Davao","MLL","Malalag","DAV","Davao",0,1,0,0,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"idp",0,"ABU","Abulug","DAV","Davao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",0,"ABU","Abulug","DAV","Davao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"idp",0,"TUI","Taguig","SCO","Cotabato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",0,"TUI","Taguig","SCO","Cotabato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"idp",0,"SAM","Sasmuan","SCO","Cotabato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",151.25,"SAM","Sasmuan","SCO","Cotabato","abroad","abroad","abroad","abroad",1,2,2,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",1512.5,"SAM","Sasmuan","SCO","Cotabato","AQE","Hamtic","BTG","Batangas",1,2,1.5,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",275,"SAM","Sasmuan","SCO","Cotabato","SAM","Sasmuan","SCO","Cotabato",1,2,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"idp",0,"MLO","Malolos","SCO","Cotabato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",275,"MLO","Malolos","SCO","Cotabato","abroad","abroad","abroad","abroad",1,2,0.5,0,1.5,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"idp",0,"ROM","Romblon","SCO","Cotabato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,"return",0,"ROM","Romblon","SCO","Cotabato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-01,"idp",66,"MNL","Manila","NCR","Manila","abroad","abroad","abroad","abroad",1,2,1,2,NA,NA,NA,0,0,0,1,0,0,0,0,0
2017-05-01,"idp",264,"MNL","Manila","NCR","Manila","MNL","Manila","NCR","Manila",1,0,1,0,NA,NA,NA,0.5,0,2,1,0,2,0,0,0
2017-05-01,"return",13.75,"MNL","Manila","NCR","Manila","abroad","abroad","abroad","abroad",1,1,2,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-01,"idp",5761.25,"CHO","Cahalo","CAV","Cavite","CHO","Cahalo","CAV","Cavite",0.5,0.5,1,0,NA,NA,NA,0.5,0.5,0,1,0.5,1,0,0,0
2017-05-01,"idp",660,"CHO","Cahalo","CAV","Cavite","EUQ","Antique Evelio Javier Apt","MSC","Misamis",1,2,0.5,2,NA,NA,NA,1,0,0,1,0.5,0,0.5,0,0
2017-05-01,"return",8926.5,"CHO","Cahalo","CAV","Cavite","CHO","Cahalo","CAV","Cavite",1,1,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-01,"return",165,"CHO","Cahalo","CAV","Cavite","VIL","Villasis","CAV","Cavite",1,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-01,"return",165,"CHO","Cahalo","CAV","Cavite","ALE","Aleran","MSC","Misamis",0,2,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-01,"idp",14822.5,"IND","Indang","CAV","Cavite","EUQ","Antique Evelio Javier Apt","MSC","Misamis",1,2,1,2,NA,NA,NA,1,0,0,1,0,0,0,0,0
2017-05-01,"idp",82.5,"IND","Indang","CAV","Cavite","DUL","Dulag","LAN","Lanao",0,2,0,2,NA,NA,NA,1,0,0,0,1,0,0,0,0
2017-05-01,"idp",1237.5,"IND","Indang","CAV","Cavite","CDY","Cagayan de Sulu","LAN","Lanao",1,2,1,2,NA,NA,NA,1,0,0,0,0,0,0,0,0
2017-05-01,"idp",412.5,"IND","Indang","CAV","Cavite","ANT","Antipolo","LAN","Lanao",1,2,1,2,NA,NA,NA,0,0,0,0,0,1,0,0,0
2017-05-01,"idp",3932.5,"IND","Indang","CAV","Cavite","KOL","Kolambugan","LAN","Lanao",1,2,1,2,NA,NA,NA,1,0,0,0.5,0,0.5,0,0,0
2017-05-01,"idp",1306.25,"IND","Indang","CAV","Cavite","BAR","Baras","LAN","Lanao",1,2,1,2,NA,NA,NA,1,0,0,0.5,0,0.5,0,0,0
2017-05-01,"idp",687.5,"IND","Indang","CAV","Cavite","SDG","Sindangan","LAN","Lanao",0,2,0,2,NA,NA,NA,1,0,0,1,1,0,0,0,0
2017-05-01,"return",0,"IND","Indang","CAV","Cavite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-01,"idp",0,"STO","Santo Tomas","CAV","Cavite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-01,"return",82.5,"STO","Santo Tomas","CAV","Cavite","CHO","Cahalo","CAV","Cavite",1,1.5,1.5,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-01,"return",88,"STO","Santo Tomas","CAV","Cavite","IND","Indang","CAV","Cavite",1,1,2,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-01,"return",60.5,"STO","Santo Tomas","CAV","Cavite","TBC","Tabaco","LAN","Lanao",1,1,2,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-01,"idp",206.25,"TZA","Tanza","CAV","Cavite","EUQ","Antique Evelio Javier Apt","MSC","Misamis",0,2,1,2,NA,NA,NA,0,0,0,0,0,1,1,0,0
2017-05-01,"idp",55,"TZA","Tanza","CAV","Cavite","KLM","Kalamansig","LAN","Lanao",0,2,0,2,NA,NA,NA,1,0,0,0,0,1,0,0,0
2017-05-01,"idp",55,"TZA","Tanza","CAV","Cavite","DUL","Dulag","LAN","Lanao",0,2,1,2,NA,NA,NA,0,0,0,0,0,1,1,0,0
2017-05-01,"idp",151.25,"TZA","Tanza","CAV","Cavite","BAR","Baras","LAN","Lanao",0,1,0,2,NA,NA,NA,0,0,1,0,0,2,0.5,0,0
2017-05-01,"return",165,"TZA","Tanza","CAV","Cavite","IMU","Imus","CAV","Cavite",1,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-01,"idp",82.5,"MNU","Mendez-Nunez","CAV","Cavite","CHO","Cahalo","CAV","Cavite",1,2,1,2,NA,NA,NA,1,0,0,1,0,0,0,0,0
2017-05-01,"idp",27.5,"MNU","Mendez-Nunez","CAV","Cavite","VIL","Villasis","CAV","Cavite",1,2,1,2,NA,NA,NA,1,0,0,1,0,0,0,0,0
2017-05-01,"idp",6723.75,"MNU","Mendez-Nunez","CAV","Cavite","EUQ","Antique Evelio Javier Apt","MSC","Misamis",1,2,1,2,NA,NA,NA,1,0,0,1,0,0,0,0,0
2017-05-01,"idp",82.5,"MNU","Mendez-Nunez","CAV","Cavite","ORL","Oroquieta","MSC","Misamis",1,2,1,2,NA,NA,NA,1,0,0,1,0,0,0,0,0
2017-05-01,"idp",357.5,"MNU","Mendez-Nunez","CAV","Cavite","KLM","Kalamansig","LAN","Lanao",0,2,1,2,NA,NA,NA,1,0,0,1,1,0,0,0,0
2017-05-01,"idp",96.25,"MNU","Mendez-Nunez","CAV","Cavite","DUL","Dulag","LAN","Lanao",0,2,1,2,NA,NA,NA,1,0,0,0,1,1,0,0,0
2017-05-01,"idp",41.25,"MNU","Mendez-Nunez","CAV","Cavite","KOL","Kolambugan","LAN","Lanao",1,1,1,1,NA,NA,NA,2,0,0,2,0,0,0,0,0
2017-05-01,"return",13.75,"MNU","Mendez-Nunez","CAV","Cavite","CHO","Cahalo","CAV","Cavite",1,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-01,"return",96.25,"MNU","Mendez-Nunez","CAV","Cavite","TAC","Tacloban","CAV","Cavite",1,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-01,"idp",10862.5,"VIL","Villasis","CAV","Cavite","EUQ","Antique Evelio Javier Apt","MSC","Misamis",1,2,0.5,2,NA,NA,NA,1,0,0,1,0,0,0,0,0
2017-05-01,"idp",825,"VIL","Villasis","CAV","Cavite","CDY","Cagayan de Sulu","LAN","Lanao",1,2,1,2,NA,NA,NA,1,0,0,1,0,0,0,0,0
2017-05-01,"return",0,"VIL","Villasis","CAV","Cavite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-01,"idp",0,"SIL","Silang","CAV","Cavite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-01,"return",0,"SIL","Silang","CAV","Cavite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-01,"idp",10642.5,"NAN","Binan","CAV","Cavite","EUQ","Antique Evelio Javier Apt","MSC","Misamis",1,2,0,2,NA,NA,NA,1,0,0,1,0,0,0,0,0
2017-05-01,"idp",893.75,"NAN","Binan","CAV","Cavite","KLM","Kalamansig","LAN","Lanao",1,2,1,2,NA,NA,NA,1,0,0,1,0,0,0,0,0
2017-05-01,"idp",302.5,"NAN","Binan","CAV","Cavite","SDG","Sindangan","LAN","Lanao",1,2,1,2,NA,NA,NA,1,0,0,1,0,0,0,0,0
2017-05-01,"return",0,"NAN","Binan","CAV","Cavite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-01,"idp",0,"STF","Santa Fe","CAV","Cavite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-01,"return",0,"STF","Santa Fe","CAV","Cavite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-01,"idp",0,"NAI","Naic","CAV","Cavite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
