"distance","MunicipalPcode.A","MunicipalPcode.B"
169145.28836708,"CGI","KAR"
192623.660267402,"CGI","BAR"
200790.35721399,"CGI","KIN"
179147.387071221,"CGI","SIR"
188948.602474879,"CGI","BAN"
173683.050935272,"CGI","IGN"
186291.975456173,"CGI","SDG"
186503.876693213,"CGI","MTI"
224414.42090303,"CGI","HNG"
199632.638451314,"CGI","TIA"
246336.091676709,"CGI","SPB"
281840.689471707,"CGI","LIG"
262212.288651531,"CGI","SAG"
212837.893346328,"CGI","NAL"
270972.789437674,"CGI","DPG"
274617.654137616,"CGI","MEX"
298054.890324578,"CGI","SAR"
248872.822816306,"CGI","NAB"
305411.531563865,"CGI","LUE"
358152.745343815,"CGI","HNB"
326475.764030422,"CGI","LEG"
336005.733278866,"CGI","VIC"
165948.311098395,"CGI","NAC"
219425.597162915,"CGI","VTO"
225179.175322935,"CGI","BOR"
203260.567313586,"CGI","LPO"
285507.54108631,"CGI","BNG"
254411.507373257,"CGI","NOR"
197160.04625298,"CGI","TGD"
256997.820970426,"CGI","BCT"
289001.551001864,"CGI","PPP"
327351.546650934,"CGI","TTO"
336494.033580024,"CGI","DIN"
325931.821548178,"CGI","HIL"
358513.606312798,"CGI","SAI"
275177.077806207,"CGI","ARY"
306117.118322531,"CGI","TOO"
302457.582537685,"CGI","BSO"
285574.700246502,"CGI","BUR"
295006.547389472,"CGI","PPB"
300004.317360898,"CGI","LAB"
291814.993420509,"CGI","PNB"
278254.349197551,"CGI","BCL"
297781.265486262,"CGI","PMT"
294480.040955171,"CGI","TGW"
262716.063900792,"CGI","CDB"
273708.736508034,"CGI","XSO"
260505.095077728,"CGI","BMN"
282092.939896498,"CGI","TGT"
270612.285971199,"CGI","PDC"
276269.717402281,"CGI","CUR"
267495.542415555,"CGI","ZAM"
286410.919913738,"CGI","AOO"
283975.260215346,"CGI","SIY"
273428.176210316,"CGI","DIC"
269591.09952692,"CGI","PAG"
279896.083475503,"CGI","MSB"
264702.47130274,"CGI","KAS"
269864.19009634,"CGI","VTL"
260001.129976725,"CGI","CGP"
269890.17739098,"CGI","SMA"
249237.675621269,"CGI","BLU"
255959.965195228,"CGI","SJI"
264006.3479382,"CGI","KUM"
248670.623468998,"CGI","CLM"
101460.550528615,"CGI","TON"
157078.334837877,"CGI","GUN"
146012.727206704,"CGI","UPT"
166940.971873758,"CGI","DAR"
65088.3922096442,"CGI","LOB"
124953.33421202,"CGI","LEY"
73146.9931028548,"CGI","ALB"
110284.725952589,"CGI","TAL"
133523.152417327,"CGI","FLB"
78215.255010949,"CGI","ANG"
495399.635832645,"CGI","LTB"
500284.816297677,"CGI","BAY"
482475.74572486,"CGI","PTR"
486456.556985469,"CGI","MAN"
479805.256451377,"CGI","HIM"
487731.589099558,"CGI","SMR"
498121.26212353,"CGI","IRN"
485209.372411156,"CGI","SSI"
450091.855171773,"CGI","TLD"
430941.03190747,"CGI","PGA"
437600.697192246,"CGI","LUB"
460702.219363183,"CGI","PGS"
461670.389360832,"CGI","POR"
474310.940228051,"CGI","MLB"
471946.032208917,"CGI","SOR"
470367.844684223,"CGI","TAS"
477956.785115948,"CGI","TLG"
475424.114500778,"CGI","PAN"
464074.038579309,"CGI","CDO"
452676.811042823,"CGI","OTP"
494956.881295846,"CGI","OZC"
490656.034796679,"CGI","GAP"
504280.123059383,"CGI","TBU"
502924.166699172,"CGI","TIW"
477712.518573492,"CGI","CAV"
453180.180335938,"CGI","SAE"
436889.865817171,"CGI","SPO"
451557.052954345,"CGI","MLL"
429668.093317511,"CGI","ABU"
462608.768703916,"CGI","TUI"
444687.673112138,"CGI","SAM"
470188.521698862,"CGI","MLO"
453233.666014266,"CGI","MPH"
487706.988261307,"CGI","ROM"
485414.269822347,"CGI","AAV"
382305.177356192,"ODI","MNL"
118745.399821705,"ODI","CHO"
146462.857648721,"ODI","IND"
133796.589327705,"ODI","STO"
114342.465203702,"ODI","TZA"
140000.346759989,"ODI","MNU"
141922.791253491,"ODI","VIL"
135042.362240748,"ODI","SIL"
88464.6604409613,"ODI","NAN"
79885.7296323535,"ODI","STF"
80184.6498881532,"ODI","NAI"
80329.8012651505,"ODI","GTR"
89855.0660895924,"ODI","NOV"
73445.1483155352,"ODI","MIC"
69636.7201636187,"ODI","DAS"
138530.662117247,"ODI","TAC"
146939.777836084,"ODI","MRA"
155431.230343956,"ODI","TEN"
158427.950731431,"ODI","MAU"
134770.808538377,"ODI","PLW"
163106.891483608,"ODI","PIL"
150921.089279399,"ODI","GUA"
122528.090505444,"ODI","KWT"
98367.1964756216,"ODI","AMA"
120007.032430935,"ODI","TAR"
108826.940305292,"ODI","MBC"
128849.323165586,"ODI","MTN"
110080.3202734,"ODI","PLL"
44933.7086608206,"ODI","MNI"
30711.8397804537,"ODI","SUT"
81284.1418542934,"ODI","CAR"
63591.5814521442,"ODI","MTP"
36588.0082481951,"ODI","BOO"
41830.6843554976,"ODI","CGI"
0,"ODI","ODI"
98284.2636574987,"ODI","IMU"
116182.084226631,"ODI","KLR"
115515.057602898,"ODI","APN"
114140.998771021,"ODI","TAT"
50022.1126443664,"ODI","BAC"
65021.740208144,"ODI","RSO"
401539.743816739,"ODI","STT"
387725.811068009,"ODI","CLT"
380924.203123308,"ODI","SJ2"
382330.259621664,"ODI","TAA"
376672.615910159,"ODI","STS"
376409.223863546,"ODI","BLY"
379335.111185877,"ODI","CLG"
365424.459782452,"ODI","LBA"
372631.326560833,"ODI","PGC"
340359.175798484,"ODI","GUM"
359956.18604103,"ODI","LAU"
371900.906732206,"ODI","ALM"
388034.874961655,"ODI","MLV"
378909.659281887,"ODI","NUG"
348905.559483595,"ODI","AGO"
318787.587361776,"ODI","STA"
338896.539136608,"ODI","TNA"
325446.460228041,"ODI","CPC"
367699.05396056,"ODI","BTG"
358721.759460955,"ODI","PAR"
352645.6657939,"ODI","CRA"
326653.668456858,"ODI","QPT"
338285.650423305,"ODI","LBO"
314448.628083861,"ODI","ALI"
300270.844393708,"ODI","IBN"
373795.253430061,"ODI","BAU"
380049.722136378,"ODI","LEM"
375294.713807225,"ODI","LIP"
369301.420716044,"ODI","SAY"
359210.155158536,"ODI","MCB"
399507.199462978,"ODI","APA"
417236.170148427,"ODI","CUE"
416700.633828,"ODI","NHV"
389297.975251697,"ODI","TUY"
393463.429559972,"ODI","AQE"
387306.353410404,"ODI","MTK"
246956.169926433,"ODI","PCA"
246855.23708304,"ODI","TAB"
258195.692172516,"ODI","RXS"
229167.65088493,"ODI","BAT"
237603.525787618,"ODI","BRP"
258496.855304514,"ODI","CUG"
264578.51904334,"ODI","BOP"
271563.508813113,"ODI","SLU"
279709.290611773,"ODI","NAP"
278874.569544014,"ODI","GHG"
254117.892364248,"ODI","TAY"
261304.54826459,"ODI","LZB"
272749.888322642,"ODI","BRT"
281145.638989352,"ODI","TUG"
270294.042855197,"ODI","LOP"
270270.26073316,"ODI","RZP"
267237.222145543,"ODI","NAR"
227889.91762768,"ODI","BTS"
231503.473979875,"ODI","SFS"
247014.551531374,"ODI","SIA"
211423.2405075,"ODI","STR"
221911.637959671,"ODI","BLT"
199172.540556941,"ODI","RTB"
215078.967581588,"ODI","KAT"
196148.223611268,"ODI","ORI"
235976.295135064,"ODI","MAB"
162287.4550003,"ODI","KIP"
225743.616932614,"ODI","CGY"
231782.552443819,"ODI","POL"
209354.026831535,"ODI","ALC"
221093.965839448,"ODI","FAM"
214786.567358783,"ODI","EUQ"
200482.905554169,"ODI","ALE"
194722.136895761,"ODI","CSB"
142822.284844829,"ODI","AHE"
182032.214716417,"ODI","CFA"
154208.314067716,"ODI","CLB"
242287.787691356,"ODI","BNA"
231475.25033615,"ODI","MIO"
252130.295008229,"ODI","BUS"
255903.816179775,"ODI","DPL"
257292.156456022,"ODI","SNO"
217879.559169472,"ODI","BOA"
207211.99127628,"ODI","ORL"
214583.315147053,"ODI","AMU"
256560.015814005,"ODI","KAL"
243662.524010438,"ODI","CNN"
226571.569469226,"ODI","ROD"
246136.543770147,"ODI","SLM"
239402.314190626,"ODI","LUN"
230686.344716404,"ODI","GGM"
253501.642975367,"ODI","BIN"
255438.478141075,"ODI","BTC"
246439.336652763,"ODI","SC2"
253246.968765361,"ODI","MEY"
248495.480296337,"ODI","AGT"
244419.709754981,"ODI","PSL"
242056.382762486,"ODI","LAO"
237575.720957978,"ODI","BLC"
224528.063042448,"ODI","VZA"
231676.00269077,"ODI","VIG"
222565.636854625,"ODI","CND"
240539.368586402,"ODI","LAC"
240474.528804646,"ODI","4BA"
237392.946312219,"ODI","BUN"
245209.505515414,"ODI","BMB"
232187.170412948,"ODI","CBT"
176996.777717741,"ODI","ARI"
149553.189317449,"ODI","TNY"
161494.411351851,"ODI","KIW"
161231.561278879,"ODI","TBC"
153436.866065802,"ODI","URD"
166608.779305626,"ODI","IBA"
164999.934250369,"ODI","TOB"
175767.095580304,"ODI","KLM"
199262.16192605,"ODI","DUL"
162311.657986095,"ODI","PGB"
200050.182954156,"ODI","CDY"
179596.23642601,"ODI","TLS"
190585.153740574,"ODI","ANT"
174851.281934323,"ODI","TGL"
154809.754539739,"ODI","KOL"
183598.196259724,"ODI","MIN"
175575.959573472,"ODI","CAI"
167646.078526877,"ODI","MSA"
181826.026166858,"ODI","KAR"
202098.738113425,"ODI","BAR"
211855.354554676,"ODI","KIN"
191449.670308062,"ODI","SIR"
200917.676083114,"ODI","BAN"
180346.806341066,"ODI","IGN"
191701.526624374,"ODI","SDG"
194286.010870822,"ODI","MTI"
196089.293813361,"ODI","HNG"
172643.329059499,"ODI","TIA"
212178.030641707,"ODI","SPB"
246091.459091706,"ODI","LIG"
236804.772432091,"ODI","SAG"
179253.047932511,"ODI","NAL"
241762.959197386,"ODI","DPG"
253596.437979994,"ODI","MEX"
273001.7736976,"ODI","SAR"
228111.866769429,"ODI","NAB"
283529.389636308,"ODI","LUE"
337423.374588773,"ODI","HNB"
305579.447101014,"ODI","LEG"
312323.228257782,"ODI","VIC"
139740.544933867,"ODI","NAC"
198706.142978291,"ODI","VTO"
183517.924337512,"ODI","BOR"
164558.551309056,"ODI","LPO"
245161.258748952,"ODI","BNG"
212631.670920099,"ODI","NOR"
155865.059664496,"ODI","TGD"
216098.247845709,"ODI","BCT"
250208.029049934,"ODI","PPP"
285525.534547535,"ODI","TTO"
295645.95390936,"ODI","DIN"
284272.17438997,"ODI","HIL"
317100.81943349,"ODI","SAI"
233386.378555476,"ODI","ARY"
265411.53393242,"ODI","TOO"
260750.985983777,"ODI","BSO"
284062.904946358,"ODI","BUR"
293990.03983422,"ODI","PPB"
296029.813423574,"ODI","LAB"
288994.701126825,"ODI","PNB"
278089.360446425,"ODI","BCL"
292587.050846077,"ODI","PMT"
290406.978283011,"ODI","TGW"
264449.781133842,"ODI","CDB"
274797.871740809,"ODI","XSO"
261641.517228854,"ODI","BMN"
278257.225181157,"ODI","TGT"
265924.782152777,"ODI","PDC"
271271.28006029,"ODI","CUR"
263473.214030243,"ODI","ZAM"
281606.033893487,"ODI","AOO"
281033.814812988,"ODI","SIY"
270504.501666474,"ODI","DIC"
266996.391635748,"ODI","PAG"
277684.03709211,"ODI","MSB"
261366.396789068,"ODI","KAS"
268646.430853181,"ODI","VTL"
258296.457359522,"ODI","CGP"
270010.381650298,"ODI","SMA"
250170.119503053,"ODI","BLU"
255270.989456079,"ODI","SJI"
263895.257253165,"ODI","KUM"
248294.69557812,"ODI","CLM"
59911.1349467022,"ODI","TON"
115256.03949628,"ODI","GUN"
106181.751335417,"ODI","UPT"
125954.556225218,"ODI","DAR"
42196.9753218655,"ODI","LOB"
92640.5728510138,"ODI","LEY"
36631.9036889183,"ODI","ALB"
72224.3141416299,"ODI","TAL"
95509.6063837287,"ODI","FLB"
44470.0123639648,"ODI","ANG"
476956.083009957,"ODI","LTB"
479614.240953846,"ODI","BAY"
463964.360987492,"ODI","PTR"
470548.926704461,"ODI","MAN"
462211.62950909,"ODI","HIM"
470647.075794897,"ODI","SMR"
478438.626878319,"ODI","IRN"
465537.960341534,"ODI","SSI"
433151.53790967,"ODI","TLD"
412401.220927663,"ODI","PGA"
421110.133308194,"ODI","LUB"
442431.644705183,"ODI","PGS"
445386.267408578,"ODI","POR"
455307.3132877,"ODI","MLB"
455327.233544682,"ODI","SOR"
452772.03496545,"ODI","TAS"
461745.304608521,"ODI","TLG"
454387.436738671,"ODI","PAN"
444271.472114635,"ODI","CDO"
428441.35826453,"ODI","OTP"
472039.706903593,"ODI","OZC"
469131.772030263,"ODI","GAP"
481824.404916525,"ODI","TBU"
481159.267219719,"ODI","TIW"
453186.474309238,"ODI","CAV"
432256.93802473,"ODI","SAE"
414479.913526074,"ODI","SPO"
432067.011986894,"ODI","MLL"
409351.735831134,"ODI","ABU"
448752.334956811,"ODI","TUI"
430646.10519233,"ODI","SAM"
455350.574467932,"ODI","MLO"
440349.404296328,"ODI","MPH"
472803.013078501,"ODI","ROM"
471400.119588375,"ODI","AAV"
299823.910086051,"IMU","MNL"
34432.0519952192,"IMU","CHO"
57672.0023393593,"IMU","IND"
37683.935541309,"IMU","STO"
39103.1147789922,"IMU","TZA"
58567.3525828247,"IMU","MNU"
46335.7296857641,"IMU","VIL"
38876.3991071091,"IMU","SIL"
40273.1782893242,"IMU","NAN"
31094.8186165607,"IMU","STF"
18212.1374735173,"IMU","NAI"
64643.1542708208,"IMU","GTR"
14615.5752868993,"IMU","NOV"
27338.4919135508,"IMU","MIC"
50334.6183610272,"IMU","DAS"
71323.1982289474,"IMU","TAC"
98305.0260764866,"IMU","MRA"
82638.9283855686,"IMU","TEN"
103514.461320902,"IMU","MAU"
85039.7547825328,"IMU","PLW"
95494.8163073725,"IMU","PIL"
89665.2210787172,"IMU","GUA"
71677.1759225944,"IMU","KWT"
56726.5329194579,"IMU","AMA"
59043.1281714641,"IMU","TAR"
51753.2727132294,"IMU","MBC"
56981.5145852672,"IMU","MTN"
67861.2097201506,"IMU","PLL"
65604.7657563919,"IMU","MNI"
70172.6035705374,"IMU","SUT"
48488.4413857238,"IMU","CAR"
51247.2611502522,"IMU","MTP"
118304.505186949,"IMU","BOO"
100083.673200708,"IMU","CGI"
98284.2636574987,"IMU","ODI"
0,"IMU","IMU"
44041.7396190099,"IMU","KLR"
17274.6607325399,"IMU","APN"
19813.8286459366,"IMU","TAT"
87820.856075013,"IMU","BAC"
75262.9554597009,"IMU","RSO"
320862.113726611,"IMU","STT"
306739.103446401,"IMU","CLT"
299605.995406927,"IMU","SJ2"
302133.790048569,"IMU","TAA"
295790.465362314,"IMU","STS"
294979.280885764,"IMU","BLY"
295685.459436762,"IMU","CLG"
285387.658871746,"IMU","LBA"
291131.667166306,"IMU","PGC"
293649.708716452,"IMU","GUM"
292157.469204904,"IMU","LAU"
294472.973032123,"IMU","ALM"
311202.948189814,"IMU","MLV"
301410.304166599,"IMU","NUG"
269691.597325491,"IMU","AGO"
243043.956526668,"IMU","STA"
258232.291140207,"IMU","TNA"
251767.655283113,"IMU","CPC"
284662.871247941,"IMU","BTG"
276916.703106903,"IMU","PAR"
269270.694302468,"IMU","CRA"
244394.978322836,"IMU","QPT"
254232.827043661,"IMU","LBO"
235184.381132467,"IMU","ALI"
220034.138363624,"IMU","IBN"
287561.537554067,"IMU","BAU"
293461.448629834,"IMU","LEM"
290713.356065446,"IMU","LIP"
283998.461148369,"IMU","SAY"
273356.218576716,"IMU","MCB"
314673.302433317,"IMU","APA"
331922.102465482,"IMU","CUE"
333305.289660838,"IMU","NHV"
306344.508101935,"IMU","TUY"
311271.048554766,"IMU","AQE"
305574.508640156,"IMU","MTK"
160467.376117605,"IMU","PCA"
154918.309519493,"IMU","TAB"
167850.581448246,"IMU","RXS"
143942.688803698,"IMU","BAT"
161279.032452457,"IMU","BRP"
178162.304474772,"IMU","CUG"
198375.547424509,"IMU","BOP"
197109.072204571,"IMU","SLU"
196187.863163961,"IMU","NAP"
200540.766111117,"IMU","GHG"
161103.979823867,"IMU","TAY"
168140.898429262,"IMU","LZB"
184668.163690247,"IMU","BRT"
187461.21705879,"IMU","TUG"
178348.107708406,"IMU","LOP"
176000.667901686,"IMU","RZP"
173679.380035236,"IMU","NAR"
138427.142506202,"IMU","BTS"
142603.272285087,"IMU","SFS"
220511.555904582,"IMU","SIA"
219683.813100843,"IMU","STR"
141758.369509056,"IMU","BLT"
134802.996251755,"IMU","RTB"
122412.983863622,"IMU","KAT"
101099.79938536,"IMU","ORI"
142836.995060968,"IMU","MAB"
74167.1687938893,"IMU","KIP"
127619.315101023,"IMU","CGY"
134072.92157624,"IMU","POL"
111853.915950068,"IMU","ALC"
122985.127380626,"IMU","FAM"
116513.185453954,"IMU","EUQ"
113461.555027703,"IMU","ALE"
116209.969174889,"IMU","CSB"
79532.721789558,"IMU","AHE"
99180.3214962986,"IMU","CFA"
106918.041535495,"IMU","CLB"
146234.424311149,"IMU","BNA"
134683.957453106,"IMU","MIO"
157916.539564137,"IMU","BUS"
160832.567071073,"IMU","DPL"
161059.288004729,"IMU","SNO"
121530.229193135,"IMU","BOA"
110135.661576688,"IMU","ORL"
117008.385823736,"IMU","AMU"
159663.867958263,"IMU","KAL"
146807.762391063,"IMU","CNN"
131361.699855707,"IMU","ROD"
149967.030355162,"IMU","SLM"
144652.125563595,"IMU","LUN"
137470.613345725,"IMU","GGM"
155985.478474407,"IMU","BIN"
157206.392952849,"IMU","BTC"
148155.131301621,"IMU","SC2"
154997.644965227,"IMU","MEY"
150280.158354147,"IMU","AGT"
146322.655585599,"IMU","PSL"
143817.277859736,"IMU","LAO"
140313.288982575,"IMU","BLC"
127112.019166713,"IMU","VZA"
133908.296501839,"IMU","VIG"
126083.851640327,"IMU","CND"
142832.853350132,"IMU","LAC"
142304.212808131,"IMU","4BA"
139108.938280522,"IMU","BUN"
147342.444279599,"IMU","BMB"
134088.200128084,"IMU","CBT"
81957.9431102115,"IMU","ARI"
51445.2981358459,"IMU","TNY"
67166.8315482226,"IMU","KIW"
63639.7965118843,"IMU","TBC"
59916.8603984758,"IMU","URD"
75096.0330439158,"IMU","IBA"
69098.7077410294,"IMU","TOB"
77497.7206690943,"IMU","KLM"
101545.323478247,"IMU","DUL"
66174.3726494549,"IMU","PGB"
101782.753661791,"IMU","CDY"
83535.5971305968,"IMU","TLS"
92559.4010122799,"IMU","ANT"
89511.0519806937,"IMU","TGL"
71545.9915339218,"IMU","KOL"
95863.0992007448,"IMU","MIN"
86836.9870251123,"IMU","CAI"
80587.502631914,"IMU","MSA"
89925.7869090388,"IMU","KAR"
106243.359655058,"IMU","BAR"
116963.038513167,"IMU","KIN"
98543.5123157772,"IMU","SIR"
107226.804819492,"IMU","BAN"
83256.6284762937,"IMU","IGN"
93890.8407129138,"IMU","SDG"
97515.8171728101,"IMU","MTI"
286316.973680014,"IMU","HNG"
264844.902306187,"IMU","TIA"
292820.350248405,"IMU","SPB"
321717.506380213,"IMU","LIG"
329162.829389676,"IMU","SAG"
262385.760954141,"IMU","NAL"
329854.747131419,"IMU","DPG"
348982.497642594,"IMU","MEX"
365189.005176352,"IMU","SAR"
323874.690721239,"IMU","NAB"
378121.94787305,"IMU","LUE"
432400.383266903,"IMU","HNB"
400646.814534866,"IMU","LEG"
405309.341848966,"IMU","VIC"
233538.018055345,"IMU","NAC"
294792.923844773,"IMU","VTO"
230123.002253384,"IMU","BOR"
234815.645924149,"IMU","LPO"
301850.142185079,"IMU","BNG"
253295.57238793,"IMU","NOR"
210888.065045691,"IMU","TGD"
270067.017405465,"IMU","BCT"
315226.245675595,"IMU","PPP"
315908.738759343,"IMU","TTO"
346127.78460073,"IMU","DIN"
324363.283994225,"IMU","HIL"
360351.301294049,"IMU","SAI"
272089.273704311,"IMU","ARY"
318400.850835127,"IMU","TOO"
300806.683824227,"IMU","BSO"
187097.790489864,"IMU","BUR"
196825.571350284,"IMU","PPB"
200521.09873481,"IMU","LAB"
192737.32904769,"IMU","PNB"
180546.509031671,"IMU","BCL"
197967.02059619,"IMU","PMT"
194953.884990484,"IMU","TGW"
166357.34895169,"IMU","CDB"
176866.490500435,"IMU","XSO"
163669.08698273,"IMU","BMN"
182613.757340084,"IMU","TGT"
170862.175712999,"IMU","PDC"
176458.969587315,"IMU","CUR"
167920.683010482,"IMU","ZAM"
186665.267440023,"IMU","AOO"
184827.67585335,"IMU","SIY"
174258.881803654,"IMU","DIC"
170548.183271101,"IMU","PAG"
181055.187927123,"IMU","MSB"
165349.376945092,"IMU","KAS"
171501.581266461,"IMU","VTL"
161348.037449639,"IMU","CGP"
172347.858208873,"IMU","SMA"
152218.803401967,"IMU","BLU"
157860.186629183,"IMU","SJI"
166294.514715201,"IMU","KUM"
150740.923259733,"IMU","CLM"
130263.539174397,"IMU","TON"
162040.25554106,"IMU","GUN"
177747.515276668,"IMU","UPT"
187663.067602551,"IMU","DAR"
140466.885638487,"IMU","LOB"
182972.592371944,"IMU","LEY"
129216.209228177,"IMU","ALB"
99017.0760241218,"IMU","TAL"
111564.985434189,"IMU","FLB"
77373.5835216553,"IMU","ANG"
398907.221706643,"IMU","LTB"
405719.118288892,"IMU","BAY"
386091.429162993,"IMU","PTR"
388309.682613608,"IMU","MAN"
382746.145698463,"IMU","HIM"
390295.73503072,"IMU","SMR"
402644.97496236,"IMU","IRN"
389786.992152736,"IMU","SSI"
352703.885671747,"IMU","TLD"
334845.431693271,"IMU","PGA"
339971.268348437,"IMU","LUB"
364229.86749838,"IMU","PGS"
363820.476966339,"IMU","POR"
378365.209688442,"IMU","MLB"
374266.083699459,"IMU","SOR"
373348.327076489,"IMU","TAS"
380009.458407287,"IMU","TLG"
381371.967193846,"IMU","PAN"
368886.092203497,"IMU","CDO"
362676.397992057,"IMU","OTP"
402882.887292318,"IMU","OZC"
397020.962622082,"IMU","GAP"
411596.542857302,"IMU","TBU"
409473.872573349,"IMU","TIW"
387881.200555327,"IMU","CAV"
359160.111131126,"IMU","SAE"
344669.668625886,"IMU","SPO"
356158.648897786,"IMU","MLL"
335202.518712888,"IMU","ABU"
363539.386186137,"IMU","TUI"
345735.52409197,"IMU","SAM"
371532.050672279,"IMU","MLO"
353829.003240227,"IMU","MPH"
389039.589641742,"IMU","ROM"
386362.34813813,"IMU","AAV"
267359.553132843,"KLR","MNL"
73482.0127653534,"KLR","CHO"
87920.2110473557,"KLR","IND"
37775.5705823253,"KLR","STO"
80877.5992821731,"KLR","TZA"
94238.8747239265,"KLR","MNU"
69803.7647836848,"KLR","VIL"
63479.8664688066,"KLR","SIL"
83756.3446235459,"KLR","NAN"
72432.5499819126,"KLR","STF"
52710.0777571302,"KLR","NAI"
106606.559990294,"KLR","GTR"
57526.5173804161,"KLR","NOV"
63452.7639976941,"KLR","MIC"
89965.5757889457,"KLR","DAS"
111369.158732705,"KLR","TAC"
140607.018805914,"KLR","MRA"
119478.735854232,"KLR","TEN"
144371.442310876,"KLR","MAU"
127802.033381159,"KLR","PLW"
133226.305690019,"KLR","PIL"
129843.328539335,"KLR","GUA"
114957.109420454,"KLR","KWT"
100707.446120406,"KLR","AMA"
101718.058125711,"KLR","TAR"
95441.2210780522,"KLR","MBC"
97190.3402148876,"KLR","MTN"
111855.677008244,"KLR","PLL"
97687.0215274359,"KLR","MNI"
95394.7869510553,"KLR","SUT"
37273.3979253402,"KLR","CAR"
53328.4360868745,"KLR","MTP"
144870.181395852,"KLR","BOO"
131382.590405585,"KLR","CGI"
116182.084226631,"KLR","ODI"
